team,week,year,pass_completion_percentage_allowed,defensive_sack_rate,interception_rate,defensive_passer_rating,opponents_passing_play_success_rate,pass_completion_percentage_allowed_relative_rank,defensive_sack_rate_relative_rank,interception_rate_relative_rank,defensive_passer_rating_relative_rank,opponents_passing_play_success_rate_relative_rank,pass_completion_percentage_allowed_competitive_rank,defensive_sack_rate_competitive_rank,interception_rate_competitive_rank,defensive_passer_rating_competitive_rank,opponents_passing_play_success_rate_competitive_rank,relative_score,competitive_score,defense_total_score,defense_total_rank,pk
Vanderbilt,1,2022,0.5238095238095238,0.0232558139534883,0.0,298.5119047619048,0.6785714285714286,3.0,8.0,12.0,11.0,11.0,25.0,104.0,140.0,114.0,111.0,71.18235864118724,70.31915629111681,51.53103179902556,836.0,Vanderbilt_1_2022
Vanderbilt,1,2022,0.5238095238095238,0.0232558139534883,0.0,298.5119047619048,0.6785714285714286,3.0,8.0,12.0,11.0,11.0,25.0,104.0,140.0,114.0,111.0,71.18235864118724,70.31915629111681,51.53103179902556,836.0,Vanderbilt_1_2022
