team,week,year,pass_completion_percentage_allowed,defensive_sack_rate,interception_rate,defensive_passer_rating,opponents_passing_play_success_rate,pass_completion_percentage_allowed_relative_rank,defensive_sack_rate_relative_rank,interception_rate_relative_rank,defensive_passer_rating_relative_rank,opponents_passing_play_success_rate_relative_rank,pass_completion_percentage_allowed_competitive_rank,defensive_sack_rate_competitive_rank,interception_rate_competitive_rank,defensive_passer_rating_competitive_rank,opponents_passing_play_success_rate_competitive_rank,relative_score,competitive_score,defense_total_score,defense_total_rank,pk
Arkansas,4,2022,0.5238095238095238,0.0869565217391304,0.0,304.7619047619048,0.8095238095238095,2.0,5.0,12.0,12.0,9.0,18.0,34.0,121.0,103.0,72.0,71.23537501322332,70.35581522489488,51.64672508855713,826.0,Arkansas_4_2022
