team,week,year,pass_completion_percentage_allowed,defensive_sack_rate,interception_rate,defensive_passer_rating,opponents_passing_play_success_rate,pass_completion_percentage_allowed_relative_rank,defensive_sack_rate_relative_rank,interception_rate_relative_rank,defensive_passer_rating_relative_rank,opponents_passing_play_success_rate_relative_rank,pass_completion_percentage_allowed_competitive_rank,defensive_sack_rate_competitive_rank,interception_rate_competitive_rank,defensive_passer_rating_competitive_rank,opponents_passing_play_success_rate_competitive_rank,relative_score,competitive_score,defense_total_score,defense_total_rank,pk
Baylor,11,2022,0.7428571428571429,0.0277777777777777,0.0,426.3095238095239,0.8857142857142857,12.0,8.0,12.0,2.0,6.0,112.0,93.0,126.0,15.0,56.0,69.22236747171226,67.49052916535398,43.24780128850236,1500.0,Baylor_11_2022
