team,week,year,pass_completion_percentage_allowed,defensive_sack_rate,interception_rate,defensive_passer_rating,opponents_passing_play_success_rate,pass_completion_percentage_allowed_relative_rank,defensive_sack_rate_relative_rank,interception_rate_relative_rank,defensive_passer_rating_relative_rank,opponents_passing_play_success_rate_relative_rank,pass_completion_percentage_allowed_competitive_rank,defensive_sack_rate_competitive_rank,interception_rate_competitive_rank,defensive_passer_rating_competitive_rank,opponents_passing_play_success_rate_competitive_rank,relative_score,competitive_score,defense_total_score,defense_total_rank,pk
Coastal Carolina,4,2022,0.5909090909090909,0.0833333333333333,0.0,353.40909090909093,1.0909090909090908,4.0,5.0,11.0,9.0,3.0,37.0,36.0,121.0,75.0,25.0,77.65827815039233,70.73251757290845,54.61143002319551,580.0,Coastal Carolina_4_2022
