season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4428993,Haynes King,QB,Texas A&M,SEC,0.2814,0.467,0.0638,0.2672,0.261,0.342,0.193,0.353
2022,4685574,Conner Weigman,QB,Texas A&M,SEC,0.2114,0.335,0.0667,0.1552,0.241,0.27,0.181,0.302
2022,4685740,Max Johnson,QB,Texas A&M,SEC,0.1321,0.1956,0.058,0.1178,0.131,0.171,0.078,0.183
