season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4242490,Braxton Burmeister,QB,San Diego State,Mountain West,0.1267,0.2088,0.0599,0.1129,0.109,0.188,0.115,0.149
2022,4912062,Kyle Crum,QB,San Diego State,Mountain West,0.032,0.05,0.0175,0.0345,0.012,0.042,0.011,0.042
2022,4683386,William Haskell,QB,San Diego State,Mountain West,0.012,0.0206,0.005,0.0031,0.016,0.018,0.017,0.019
2022,4801298,Liu Aumavae,QB,San Diego State,Mountain West,0.0013,0.0029,0.0,0.0,0.0,0.006,0.0,0.004
