season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4367178,Dorian Thompson-Robinson,QB,UCLA,Pac-12,0.5295,0.9041,0.2,0.4955,0.481,0.69,0.449,0.665
2022,4429068,Ethan Garbers,QB,UCLA,Pac-12,0.0482,0.0913,0.0102,0.0588,0.03,0.048,0.034,0.049
2022,4427344,Chase Griffin,QB,UCLA,Pac-12,0.0011,0.0023,0.0,0.0,0.0,0.006,0.0,0.004
