season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4565315,Blake Shapen,QB,Baylor,Big 12,0.4676,0.9328,0.104,0.4398,0.443,0.541,0.352,0.607
2022,4678010,Kyron Drones,QB,Baylor,Big 12,0.033,0.0543,0.0166,0.0236,0.028,0.053,0.053,0.027
