season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4362915,Gerry Bohannon,QB,South Florida,American Athletic,0.2424,0.4175,0.1128,0.2143,0.242,0.319,0.262,0.256
2022,4565303,Katravis Marsh,QB,South Florida,American Athletic,0.1861,0.3872,0.0359,0.1656,0.166,0.244,0.157,0.242
2022,4880272,Byrum Brown,QB,South Florida,American Athletic,0.1154,0.1818,0.0667,0.1104,0.103,0.133,0.105,0.13
