season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4373632,Jaren Hall,QB,BYU,FBS Independents,0.541,0.9609,0.1646,0.5303,0.494,0.623,0.437,0.639
2022,4432369,Sol-Jay Maiava-Peters,QB,BYU,FBS Independents,0.0344,0.0335,0.0354,0.0346,0.017,0.055,0.027,0.039
2022,4696561,Jacob Conover,QB,BYU,FBS Independents,0.0026,0.0028,0.0025,0.0029,0.0,0.007,0.0,0.004
