season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4428512,Kedon Slovis,QB,Pittsburgh,ACC,0.3592,0.7903,0.0299,0.3022,0.373,0.472,0.214,0.561
2022,4373314,Nick Patti,QB,Pittsburgh,ACC,0.082,0.1611,0.022,0.0369,0.107,0.131,0.074,0.155
2022,4683182,Nate Yarnell,QB,Pittsburgh,ACC,0.0222,0.0435,0.006,0.0295,0.013,0.023,0.004,0.026
