season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4428439,Collin Schlee,QB,Kent State,Mid-American,0.367,0.6899,0.15,0.3277,0.378,0.455,0.337,0.44
2022,4685693,Devin Kargman,QB,Kent State,Mid-American,0.0691,0.1582,0.0087,0.0537,0.068,0.11,0.026,0.121
