season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4889929,Quinn Ewers,QB,Texas,Big 12,0.3911,0.7632,0.0318,0.3449,0.368,0.516,0.314,0.523
2022,4429032,Hudson Card,QB,Texas,Big 12,0.1238,0.2343,0.0171,0.1283,0.111,0.144,0.082,0.153
