season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4688380,Cameron Ward,QB,Washington State,Pac-12,0.6972,0.992,0.2034,0.6771,0.682,0.748,0.648,0.755
2022,4915980,John Mateer,QB,Washington State,Pac-12,0.0075,0.004,0.0138,0.0114,0.008,0.0,0.01,0.0
