season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4370775,Brennan Armstrong,QB,Virginia,ACC,0.6661,0.9739,0.2975,0.6187,0.618,0.831,0.478,0.818
2022,4605835,Jay Woolfolk,QB,Virginia,ACC,0.0079,0.0087,0.0072,0.0036,0.015,0.008,0.007,0.013
