season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4569184,Trenton Bourguet,QB,Arizona State,Pac-12,0.3328,0.5474,0.0601,0.2392,0.414,0.405,0.353,0.443
2022,4360230,Emory Jones,QB,Arizona State,Pac-12,0.2918,0.4526,0.0883,0.2392,0.284,0.413,0.199,0.425
