season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4427191,Dequan Finn,QB,Toledo,Mid-American,0.4083,0.6975,0.1885,0.3456,0.395,0.573,0.335,0.549
2022,4429801,Tucker Gleason,QB,Toledo,Mid-American,0.167,0.3,0.0655,0.1225,0.164,0.238,0.163,0.236
