season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4431452,Drake Maye,QB,North Carolina,ACC,0.6807,0.9875,0.3117,0.5792,0.704,0.852,0.605,0.871
2022,4429463,Jacolby Criswell,QB,North Carolina,ACC,0.0098,0.0107,0.0087,0.0065,0.009,0.015,0.012,0.012
