season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4240069,Malik Cunningham,QB,Louisville,ACC,0.3727,0.6,0.2004,0.3133,0.368,0.489,0.388,0.437
2022,4571339,Brock Domann,QB,Louisville,ACC,0.1961,0.3868,0.0496,0.141,0.211,0.264,0.184,0.267
