season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4683471,Brady Olson,QB,UMass,FBS Independents,0.227,0.5127,0.0541,0.1828,0.229,0.285,0.19,0.296
2022,4365660,Gino Campiotti,QB,UMass,FBS Independents,0.216,0.2655,0.1892,0.1655,0.192,0.314,0.253,0.251
2022,4427118,Garrett Dzuro,QB,UMass,FBS Independents,0.0853,0.1455,0.0495,0.0724,0.092,0.099,0.052,0.12
2022,4683666,Zamar Wise,QB,UMass,FBS Independents,0.0385,0.0582,0.027,0.0345,0.042,0.035,0.034,0.045
