season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4429516,Doug Brumfield,QB,UNLV,Mountain West,0.3659,0.5574,0.1747,0.3205,0.376,0.429,0.333,0.446
2022,4683451,Cameron Friel,QB,UNLV,Mountain West,0.0795,0.1541,0.0034,0.0734,0.084,0.079,0.054,0.104
2022,4429145,Harrison Bailey,QB,UNLV,Mountain West,0.0397,0.059,0.0205,0.0232,0.054,0.048,0.034,0.064
