season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4426687,Johnathan Bennett,QB,Liberty,FBS Independents,0.3266,0.559,0.1169,0.2875,0.357,0.367,0.26,0.432
2022,4432803,Kaidon Salter,QB,Liberty,FBS Independents,0.2463,0.3844,0.1236,0.23,0.233,0.294,0.211,0.292
2022,4602968,Nate Hampton,QB,Liberty,FBS Independents,0.0226,0.0212,0.0247,0.0125,0.032,0.034,0.031,0.03
2022,4241222,Charlie Brewer,QB,Liberty,FBS Independents,0.0215,0.0307,0.0135,0.0175,0.021,0.028,0.013,0.033
