season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4360131,Holton Ahlers,QB,East Carolina,American Athletic,0.5865,0.9639,0.1425,0.5015,0.552,0.817,0.521,0.732
2022,4432138,Mason Garcia,QB,East Carolina,American Athletic,0.0221,0.0313,0.0114,0.0235,0.016,0.02,0.005,0.032
