week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
8,FBS Independents,0,Louisiana Monroe,1,1,48,24,4.9075838127,0.9986179701234876,0.9972359402469754,1404,278,1434,Army
