week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
9,Sun Belt,0,Robert Morris,1,1,42,39,1.0558488006,0.9986056413439568,0.9972112826879138,1647,,1647,Appalachian State
