week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
4,Sun Belt,1,Marshall,1,1,16,9,8.3185230943,0.9932056061260148,0.9864112122520295,1341,-229,1372,Troy
