week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
9,FBS Independents,1,UMass,0,1,23,10,6.4100585878,0.846056251384562,0.692112502769124,1075,179,1081,New Mexico State
