week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
5,Pac-12,1,UCLA,0,0,32,-8,4.3151964975,0.1083658298640333,-0.7832683402719334,1623,-82,1616,Washington
