week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
10,Sun Belt,1,Coastal Carolina,0,0,28,-7,5.5050529526,0.0556139669873537,-0.8887720660252926,1621,69,1607,Appalachian State
