week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
13,SEC,0,Florida State,0,0,38,-7,7.7631089283,0.2409769034673994,-0.5180461930652012,1649,-202,1650,Florida
