week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
12,American Athletic,1,South Florida,1,1,48,6,4.8976323612,0.7596237962107322,0.5192475924214643,1343,243,1339,Tulsa
