week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
11,Pac-12,1,Washington,1,0,34,-3,7.5707529632,0.8885253773362348,0.7770507546724698,1742,139,1729,Oregon
