week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
7,Mid-American,1,Bowling Green,0,0,13,-4,7.0800496341,0.0633097358634594,-0.8733805282730811,1451,359,1436,Miami (OH)
