week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
11,Conference USA,1,Western Kentucky,0,0,10,-35,2.4227908794,0.0347175050533073,-0.9305649898933852,1124,-618,1099,Rice
