week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
1,Big Ten,1,Nebraska,1,1,31,3,8.3493556676,0.5475434597351944,0.0950869194703887,1361,-275,1381,Northwestern
