week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
3,Sun Belt,0,Rice,0,0,21,-12,8.3544687665,0.0190713800263055,-0.9618572399473888,1755,635,1671,Louisiana
