week,conference,conference_game,opponent_name,is_home_game,win,points,point_differential,excitement_index,post_win_prob,post_win_differential,pregame_elo,pregame_elo_differential,postgame_elo,team
12,SEC,0,East Tennessee State,1,1,56,49,1.0423570635,0.9989549466954452,0.9979098933908904,1644,,1644,Mississippi State
