season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4430686,Grant Wells,QB,Virginia Tech,ACC,0.5211,0.8352,0.1953,0.4172,0.579,0.649,0.433,0.689
2022,4248558,Jason Brown,QB,Virginia Tech,ACC,0.0183,0.0357,0.0,0.0132,0.016,0.026,0.006,0.031
