season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4368768,DJ Irons,QB,Akron,Mid-American,0.6098,0.7958,0.3128,0.5986,0.592,0.67,0.511,0.694
2022,4366715,Jeff Undercuffler,QB,Akron,Mid-American,0.0959,0.1545,0.0,0.088,0.107,0.113,0.044,0.143
