season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4431611,Caleb Williams,QB,USC,Pac-12,0.6197,0.9725,0.1902,0.5542,0.634,0.74,0.569,0.77
2022,4431580,Miller Moss,QB,USC,Pac-12,0.0171,0.0256,0.0067,0.0125,0.028,0.012,0.015,0.026
