season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,5081405,AJ Swann,QB,Vanderbilt,SEC,0.2693,0.5799,0.0237,0.2315,0.252,0.356,0.23,0.347
2022,4433932,Mike Wright,QB,Vanderbilt,SEC,0.2248,0.3462,0.1303,0.2099,0.208,0.282,0.189,0.275
