season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4685697,Zion Turner,QB,Connecticut,FBS Independents,0.4243,0.9361,0.1363,0.2955,0.432,0.65,0.329,0.636
2022,4428001,Cale Millen,QB,Connecticut,FBS Independents,0.0464,0.0602,0.0396,0.0422,0.037,0.049,0.04,0.054
2022,4427313,Ta'Quan Roberson,QB,Connecticut,FBS Independents,0.0068,0.0075,0.0066,0.0,0.008,0.012,0.012,0.012
