season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4239937,Matt McDonald,QB,Bowling Green,Mid-American,0.4993,0.8376,0.0935,0.4092,0.5,0.656,0.453,0.639
2022,4577962,Camden Orth,QB,Bowling Green,Mid-American,0.0943,0.1396,0.0405,0.0858,0.102,0.106,0.088,0.111
