season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4369839,JT Shrout,QB,Colorado,Pac-12,0.2923,0.5262,0.0498,0.2939,0.266,0.34,0.212,0.342
2022,4775136,Owen McCown,QB,Colorado,Pac-12,0.1602,0.2674,0.0498,0.1326,0.15,0.213,0.145,0.203
2022,4429149,Brendon Lewis,QB,Colorado,Pac-12,0.0534,0.0727,0.0343,0.0358,0.065,0.073,0.03,0.089
2022,4691966,Maddox Kopp,QB,Colorado,Pac-12,0.046,0.0814,0.0093,0.0538,0.028,0.06,0.036,0.046
2022,4600603,Drew Carter,QB,Colorado,Pac-12,0.0163,0.0174,0.0156,0.0143,0.014,0.013,0.012,0.021
