season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4372768,Phil Jurkovec,QB,Boston College,ACC,0.3535,0.5322,0.1,0.2767,0.349,0.525,0.28,0.482
2022,4683501,Emmett Morehead,QB,Boston College,ACC,0.2873,0.4415,0.0679,0.2467,0.282,0.342,0.348,0.307
