season,id,name,position,team,conference,usage_overall,usage_pass,usage_rush,usage_firstDown,usage_secondDown,usage_thirdDown,usage_standardDowns,usage_passingDowns
2022,4606194,Seth Henigan,QB,Memphis,American Athletic,0.6209,0.977,0.2544,0.5595,0.654,0.716,0.475,0.822
2022,4248250,Ryan Glover,QB,Memphis,American Athletic,0.016,0.0146,0.0175,0.019,0.013,0.016,0.012,0.014
