player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Nick Nash,San José State,1.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Nash,San José State,2.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Nash,San José State,4.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Nash,San José State,5.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Nash,San José State,6.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Nash,San José State,7.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Nash,San José State,8.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Nash,San José State,9.0,2022.0,25.0,175.0,0.0,82.86304916845681,100.0,49.32992264716851,0.0,0.0,56.60465656870375
Nick Nash,San José State,10.0,2022.0,12.5,-112.5,0.0,50.0,100.0,52.807826155291075,0.0,0.0,45.975906380681096
Nick Nash,San José State,11.0,2022.0,25.0,150.0,300.0,98.13315887416022,100.0,45.08387175334701,0.0,0.0,51.74282294695388
Nick Nash,San José State,12.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Nash,San José State,13.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
