player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Miles Kendrick,New Mexico,1.0,2022.0,76.66666666666667,310.0,622.2222222222223,-6.666666666666665,75.0,0.0,4.761904761904762,28.57142857142857,0.0
Miles Kendrick,New Mexico,2.0,2022.0,33.92857142857143,96.42857142857144,216.66666666666663,9.42837526312049,20.0,41.29311294885558,0.0,0.0,59.81227600884097
Miles Kendrick,New Mexico,3.0,2022.0,29.117647058823525,182.35294117647055,528.5714285714286,33.24013207876052,73.33333333333333,47.12821925983534,4.0,0.0,61.71240010910978
Miles Kendrick,New Mexico,4.0,2022.0,67.85714285714286,185.71428571428572,-100.0,21.146254600118,11.11111111111111,43.571136561199374,6.666666666666667,0.0,68.00955371393468
Miles Kendrick,New Mexico,5.0,2022.0,14.130434782608695,191.30434782608697,440.00000000000006,10.382939245308137,85.71428571428571,46.122021050528424,0.0,40.0,51.6540224108891
Miles Kendrick,New Mexico,6.0,2022.0,66.17647058823529,173.52941176470588,676.9230769230769,23.82088713171095,37.5,45.78560549463782,8.0,33.33333333333333,63.8384437443506
Miles Kendrick,New Mexico,7.0,2022.0,25.74074074074074,148.14814814814815,300.0,34.742248434113485,61.904761904761905,45.82016588695291,0.0,0.0,60.96951166831843
Miles Kendrick,New Mexico,8.0,2022.0,25.0,375.0,0.0,92.76985190375191,100.0,54.714966757116656,0.0,0.0,60.29252142971808
Miles Kendrick,New Mexico,10.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Kendrick,New Mexico,11.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Kendrick,New Mexico,12.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Kendrick,New Mexico,13.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
