player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Malik Cunningham,Louisville,1.0,2022.0,57.49999999999999,217.50000000000003,509.99999999999994,2.6139857628690977,88.23529411764706,47.736963481924654,-3.571428571428571,0.0,56.16685440244203
Malik Cunningham,Louisville,2.0,2022.0,49.56896551724138,176.72413793103448,521.4285714285714,-14.637886745989798,75.0,46.57488271133866,10.81081081081081,0.0,54.53053503924176
Malik Cunningham,Louisville,3.0,2022.0,41.17647058823529,194.8529411764706,983.3333333333334,-8.273010632092937,68.0,48.26161876238426,9.75609756097561,30.0,57.13169135913489
Malik Cunningham,Louisville,4.0,2022.0,16.666666666666668,190.47619047619045,700.0,11.44349881313128,85.71428571428571,49.267969772711744,7.142857142857142,20.0,48.24375849447509
Malik Cunningham,Louisville,5.0,2022.0,50.92592592592593,186.11111111111111,480.0,13.977738056247944,89.47368421052632,48.48452133357197,5.88235294117647,57.14285714285714,47.34500217155079
Malik Cunningham,Louisville,6.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malik Cunningham,Louisville,8.0,2022.0,48.80952380952381,200.0,612.5,-21.11288341559179,83.33333333333334,46.794802583218015,3.7037037037037033,100.0,54.68636240254233
Malik Cunningham,Louisville,9.0,2022.0,53.80434782608696,194.56521739130432,600.0,5.825040700819406,87.5,50.06231737045384,3.225806451612903,28.57142857142857,56.58538886924365
Malik Cunningham,Louisville,10.0,2022.0,72.36842105263158,315.78947368421046,291.66666666666663,-26.315789473684216,64.70588235294117,48.67931021834943,4.166666666666666,25.0,66.83279073148054
Malik Cunningham,Louisville,11.0,2022.0,69.23076923076923,163.46153846153845,700.0,20.797937948542632,81.81818181818183,48.440195014378595,0.0,0.0,47.88871406042037
Malik Cunningham,Louisville,12.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malik Cunningham,Louisville,13.0,2022.0,15.0,95.0,850.0,-4.5769629675047385,20.0,44.49543392654801,-7.692307692307692,100.0,58.33023673893737
