player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Diego Pavia,New Mexico State,1.0,2022.0,50.0,109.09090909090908,928.5714285714288,14.07688921408814,83.33333333333334,46.75271471611502,3.3333333333333335,0.0,59.38688883375241
Diego Pavia,New Mexico State,2.0,2022.0,61.66666666666667,170.0,845.4545454545455,-46.80194743944664,55.55555555555556,46.63389131726862,4.347826086956521,40.0,50.29251930460083
Diego Pavia,New Mexico State,3.0,2022.0,58.33333333333333,80.55555555555556,-75.0,-6.585716370892997,71.42857142857143,43.31798433364149,-7.6923076923076925,0.0,51.4327630680352
Diego Pavia,New Mexico State,4.0,2022.0,0.0,0.0,0.0,0.0,0.0,42.20717291084415,0.0,0.0,49.28695115852395
Diego Pavia,New Mexico State,5.0,2022.0,64.28571428571428,166.07142857142856,80.0,8.281657288157007,100.0,46.215144560274354,9.090909090909092,0.0,45.834052901613006
Diego Pavia,New Mexico State,7.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Pavia,New Mexico State,8.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Pavia,New Mexico State,9.0,2022.0,18.181818181818183,429.54545454545456,1183.3333333333337,-45.45454545454546,50.0,47.39002521266989,17.647058823529413,0.0,64.26454664401018
Diego Pavia,New Mexico State,11.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Pavia,New Mexico State,12.0,2022.0,59.375,128.125,637.5,-22.486455765131,71.42857142857143,47.725330728211155,4.166666666666666,0.0,49.23868763972439
Diego Pavia,New Mexico State,13.0,2022.0,47.5,282.5,768.75,-9.58053084477898,76.47058823529412,48.65880027071175,4.0,100.0,54.562602572095074
Diego Pavia,New Mexico State,14.0,2022.0,75.0,646.1538461538462,1900.0,-30.76923076923077,80.0,0.0,5.88235294117647,50.0,0.0
