player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
JT Daniels,West Virginia,1.0,2022.0,51.50375939849625,157.89473684210526,0.0,2.3353771070754092,69.23076923076923,49.7988474478,9.090909090909092,42.857142857142854,56.54541676265546
JT Daniels,West Virginia,2.0,2022.0,74.24242424242425,296.969696969697,500.0,-11.117345204959584,100.0,55.79931467942564,10.526315789473683,22.22222222222222,51.91584546232906
JT Daniels,West Virginia,3.0,2022.0,51.66666666666666,204.99999999999997,0.0,2.83935156006353,100.0,0.0,8.108108108108109,11.11111111111111,0.0
JT Daniels,West Virginia,4.0,2022.0,42.5,186.66666666666663,0.0,21.026227912440547,90.47619047619048,51.273919555497606,2.702702702702702,0.0,50.53963960841719
JT Daniels,West Virginia,5.0,2022.0,51.33928571428572,148.4375,400.0,7.124824966542209,81.25,48.08809190559412,5.454545454545454,10.0,48.80371869468644
JT Daniels,West Virginia,7.0,2022.0,59.02777777777778,213.88888888888889,300.0,-17.664345917122525,100.0,48.4993296496877,2.3255813953488373,0.0,44.03411923162909
JT Daniels,West Virginia,8.0,2022.0,18.181818181818183,165.15151515151516,200.0,29.09654968087515,91.66666666666666,49.27746689126594,-5.0,0.0,45.37487305030968
JT Daniels,West Virginia,9.0,2022.0,66.44736842105263,207.23684210526315,300.0,-6.304459356323655,70.37037037037037,49.399041916183926,9.090909090909092,11.11111111111111,62.73155830309517
JT Daniels,West Virginia,10.0,2022.0,60.71428571428571,107.14285714285714,900.0,-0.8730117335886523,60.0,43.781066487904155,-3.571428571428571,0.0,53.85776433816875
JT Daniels,West Virginia,11.0,2022.0,65.9090909090909,163.63636363636363,300.0,11.579337137357582,55.55555555555556,46.468924859037074,0.0,0.0,48.16186110355477
JT Daniels,West Virginia,12.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JT Daniels,West Virginia,13.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
