player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Zach Wilcke,Southern Mississippi,1.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Wilcke,Southern Mississippi,2.0,2022.0,56.34615384615385,215.3846153846154,550.0,-7.5269706472333775,60.0,46.72924857640176,6.0606060606060606,0.0,56.33416506960103
Zach Wilcke,Southern Mississippi,3.0,2022.0,13.23529411764706,154.41176470588235,833.3333333333334,3.837588273583376,100.0,0.0,0.0,16.666666666666664,0.0
Zach Wilcke,Southern Mississippi,4.0,2022.0,52.33333333333333,213.0,66.66666666666666,11.816376866191067,100.0,48.55954654399238,3.225806451612903,0.0,47.21225864911207
Zach Wilcke,Southern Mississippi,6.0,2022.0,51.33928571428572,126.5625,400.0,14.842776462797508,58.333333333333336,46.4686302415618,-7.6923076923076925,25.0,53.36174245164878
Zach Wilcke,Southern Mississippi,7.0,2022.0,16.666666666666668,200.0,2300.0,0.25496153082738,83.33333333333334,47.95832525696213,0.0,0.0,48.50298746382137
Zach Wilcke,Southern Mississippi,8.0,2022.0,53.98550724637682,234.78260869565216,416.6666666666667,-8.148394817777604,80.0,47.97463481869215,0.0,0.0,55.22741863075126
Zach Wilcke,Southern Mississippi,9.0,2022.0,48.95833333333333,229.6875,500.0,-27.646975962005428,77.77777777777779,46.3715181850733,-4.545454545454545,50.0,65.556308563828
Zach Wilcke,Southern Mississippi,10.0,2022.0,8.333333333333332,138.88888888888889,700.0,-9.201731105590522,20.0,42.797754735593855,5.88235294117647,0.0,63.619204132979405
Zach Wilcke,Southern Mississippi,11.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Wilcke,Southern Mississippi,12.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Wilcke,Southern Mississippi,13.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
