player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Brady Olson,UMass,1.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brady Olson,UMass,2.0,2022.0,66.66666666666666,191.66666666666669,200.0,-33.333333333333336,100.0,50.73160316452697,0.0,0.0,54.24819810359901
Brady Olson,UMass,3.0,2022.0,12.5,106.25,0.0,26.083858569157805,100.0,0.0,0.0,0.0,0.0
Brady Olson,UMass,4.0,2022.0,6.25,62.5,0.0,-9.611610136989944,100.0,40.148121066802254,0.0,0.0,54.96514680324299
Brady Olson,UMass,5.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brady Olson,UMass,6.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brady Olson,UMass,7.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brady Olson,UMass,9.0,2022.0,30.128205128205128,106.73076923076924,700.0,27.30268912556339,86.66666666666667,46.97524658814675,-2.941176470588235,0.0,49.71233776235482
Brady Olson,UMass,10.0,2022.0,31.818181818181817,216.66666666666669,157.14285714285714,-8.343926423639614,90.0,47.8291305334997,12.5,0.0,49.46398411710629
Brady Olson,UMass,11.0,2022.0,64.58333333333333,193.75000000000003,260.0,-11.07302916568964,100.0,48.802513172918665,3.225806451612903,20.0,45.208704364705625
Brady Olson,UMass,12.0,2022.0,34.523809523809526,61.904761904761905,300.0,32.810574245865475,77.77777777777779,43.91288020646888,3.4482758620689653,0.0,45.30112486697138
Brady Olson,UMass,13.0,2022.0,47.61904761904761,188.0952380952381,1150.0,-7.798196234525745,60.0,47.596341107415206,0.0,0.0,47.1020114565589
