player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Ethan Hampton,Northern Illinois,1.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Hampton,Northern Illinois,2.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Hampton,Northern Illinois,3.0,2022.0,53.07017543859649,197.3684210526316,700.0,-4.599691836642849,85.71428571428571,47.03791720944614,-4.0,100.0,54.32914512909022
Ethan Hampton,Northern Illinois,4.0,2022.0,64.0,209.99999999999997,600.0,-8.307647809547925,100.0,49.51491509608025,9.375,16.666666666666664,47.88546396181636
Ethan Hampton,Northern Illinois,5.0,2022.0,51.81159420289855,204.34782608695653,900.0,-6.701546234236655,87.5,49.96766641521839,0.0,33.33333333333333,56.70943437265257
Ethan Hampton,Northern Illinois,6.0,2022.0,49.02777777777778,167.22222222222223,400.0,-6.3006265632695175,87.5,50.506378181349326,-1.96078431372549,27.27272727272727,48.93108625913629
Ethan Hampton,Northern Illinois,7.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Hampton,Northern Illinois,8.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Hampton,Northern Illinois,10.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Hampton,Northern Illinois,11.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Hampton,Northern Illinois,12.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Hampton,Northern Illinois,13.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
