player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Michael Pratt,Tulane,1.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Pratt,Tulane,2.0,2022.0,73.75,416.24999999999994,200.0,-19.999999999999996,88.23529411764706,0.0,12.0,33.33333333333333,0.0
Michael Pratt,Tulane,3.0,2022.0,14.130434782608695,190.2173913043478,881.8181818181819,-12.938413181145304,71.42857142857143,48.25062243913669,0.0,25.0,57.85471637403401
Michael Pratt,Tulane,4.0,2022.0,17.857142857142858,238.39285714285717,675.0,-3.1694094855189925,65.21739130434783,48.010196736747865,11.428571428571429,0.0,56.23407095354648
Michael Pratt,Tulane,5.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Pratt,Tulane,6.0,2022.0,46.3235294117647,261.0294117647059,366.66666666666663,12.682108351179457,68.75,50.270121756171626,12.5,28.57142857142857,56.2252214805078
Michael Pratt,Tulane,7.0,2022.0,41.66666666666667,242.36111111111111,322.22222222222223,-11.15788154896119,69.23076923076923,49.17281202562218,14.285714285714285,21.052631578947366,59.410780341425806
Michael Pratt,Tulane,8.0,2022.0,48.10344827586208,154.3103448275862,257.14285714285717,25.401676939593248,90.47619047619048,48.781729992077835,5.555555555555555,33.33333333333333,47.548612585329465
Michael Pratt,Tulane,10.0,2022.0,43.05555555555556,191.66666666666663,433.3333333333333,-24.63896253344209,69.23076923076923,45.549248333528645,0.0,40.0,63.84516827614755
Michael Pratt,Tulane,11.0,2022.0,52.38095238095239,161.53846153846152,466.6666666666667,-3.6585060884927634,91.66666666666666,48.828013577046576,6.8181818181818175,30.76923076923077,44.45775005394174
Michael Pratt,Tulane,12.0,2022.0,21.42857142857143,273.21428571428567,916.6666666666666,-29.14635932134123,80.0,47.79499875976944,5.263157894736842,60.0,52.99708921822679
Michael Pratt,Tulane,13.0,2022.0,15.909090909090908,206.81818181818184,437.5,9.012908041812064,85.71428571428571,46.78437201342184,10.344827586206897,0.0,51.13124956808866
Michael Pratt,Tulane,14.0,2022.0,68.33333333333333,332.5,800.0,-40.0,71.42857142857143,50.83945521526072,5.88235294117647,40.0,70.16595488689435
