player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Chase Cunningham,Middle Tennessee,1.0,2022.0,52.016129032258064,108.06451612903226,-50.0,27.29259578108622,61.904761904761905,45.65105196709076,0.0,0.0,56.56218715007063
Chase Cunningham,Middle Tennessee,2.0,2022.0,52.30263157894737,196.05263157894737,360.0,33.23672506621692,87.87878787878788,48.81187135871505,4.444444444444445,0.0,52.97670630029381
Chase Cunningham,Middle Tennessee,3.0,2022.0,61.36363636363637,268.1818181818182,600.0,-13.636363636363637,80.95238095238095,0.0,7.142857142857142,30.0,0.0
Chase Cunningham,Middle Tennessee,4.0,2022.0,19.791666666666664,444.7916666666667,483.3333333333333,-33.333333333333336,77.77777777777779,46.476395077387245,6.896551724137931,25.0,56.930158422076886
Chase Cunningham,Middle Tennessee,5.0,2022.0,36.07142857142856,180.3571428571429,483.3333333333333,25.400484721728343,94.44444444444444,48.40891601813461,7.936507936507936,0.0,45.41629844476367
Chase Cunningham,Middle Tennessee,6.0,2022.0,66.07142857142857,141.07142857142856,340.0,3.910228529349702,79.3103448275862,47.083112634129094,2.0408163265306123,20.0,48.21825075782647
Chase Cunningham,Middle Tennessee,7.0,2022.0,37.18944099378882,120.65217391304348,514.2857142857143,42.2160382012543,86.66666666666667,48.37801275727294,3.7735849056603774,33.33333333333333,44.367710766060526
Chase Cunningham,Middle Tennessee,9.0,2022.0,42.22222222222223,267.5925925925926,400.0,-22.22222222222222,75.0,49.44634046445238,3.1249999999999996,33.33333333333333,64.38183281813747
Chase Cunningham,Middle Tennessee,10.0,2022.0,40.90909090909091,147.72727272727272,500.0,6.597429511418618,100.0,49.64051897666895,-6.896551724137931,28.57142857142857,53.7830534594836
Chase Cunningham,Middle Tennessee,11.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Cunningham,Middle Tennessee,12.0,2022.0,71.63461538461539,237.0192307692308,133.33333333333331,-10.580926871454643,100.0,50.05852222964822,5.454545454545456,35.714285714285715,45.091949241686905
Chase Cunningham,Middle Tennessee,13.0,2022.0,60.82317073170732,185.97560975609755,620.0,6.259538156542533,80.64516129032258,48.35219536264875,6.122448979591836,18.181818181818183,50.54892971219292
