player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Jayden Daniels,LSU,1.0,2022.0,53.18627450980391,173.52941176470588,1233.3333333333337,-7.83984895754557,72.41379310344827,47.93162193268576,0.0,14.285714285714285,59.8247462795141
Jayden Daniels,LSU,2.0,2022.0,79.54545454545455,340.90909090909093,800.0,-9.090909090909092,81.81818181818183,0.0,6.249999999999999,100.0,0.0
Jayden Daniels,LSU,3.0,2022.0,40.54054054054054,167.56756756756758,927.2727272727274,4.916866818214805,69.23076923076923,47.62771018147253,4.545454545454546,33.33333333333333,57.145890494478806
Jayden Daniels,LSU,4.0,2022.0,58.03571428571428,258.0357142857143,980.0,10.623830242820754,76.92307692307693,48.330671895154694,5.555555555555555,0.0,49.34977058437221
Jayden Daniels,LSU,5.0,2022.0,10.0,91.25,591.6666666666667,18.733380055029688,45.45454545454545,43.47961735598303,3.571428571428571,100.0,57.62269512427864
Jayden Daniels,LSU,6.0,2022.0,56.250000000000014,197.72727272727272,881.8181818181819,13.966246169153472,72.97297297297297,49.49069555950545,9.803921568627452,9.090909090909092,50.67343352432852
Jayden Daniels,LSU,7.0,2022.0,57.8125,292.96875,330.0,-28.125,91.66666666666666,49.221254578711395,8.108108108108109,44.44444444444444,50.86845667728721
Jayden Daniels,LSU,8.0,2022.0,70.53571428571429,255.35714285714283,756.25,-17.818521704481604,68.0,49.380829311777255,8.823529411764707,44.44444444444444,62.88756275211128
Jayden Daniels,LSU,10.0,2022.0,43.75,184.375,916.6666666666666,9.99149578557219,57.14285714285714,47.27616613291662,5.263157894736842,12.5,61.53499777827011
Jayden Daniels,LSU,11.0,2022.0,30.95238095238095,167.85714285714286,481.8181818181818,2.6429697588053025,0.0,44.04866403530581,4.545454545454545,0.0,69.59629359321627
Jayden Daniels,LSU,12.0,2022.0,69.82758620689656,275.86206896551727,1266.6666666666663,-10.389469546223618,91.30434782608695,50.06253646250763,13.88888888888889,28.57142857142857,46.69510882520132
Jayden Daniels,LSU,13.0,2022.0,65.0,150.0,970.0,15.583304626948314,82.6086956521739,48.49637172026195,2.325581395348837,0.0,46.66558224055737
Jayden Daniels,LSU,14.0,2022.0,68.47826086956522,244.56521739130432,333.33333333333337,-7.739237977419034,68.42105263157895,47.94516685350394,3.3333333333333335,0.0,65.46812239650833
