player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Jordan Moore,Duke,1.0,2022.0,29.166666666666668,350.0,0.0,12.188868057571744,100.0,50.89041286131044,7.692307692307692,100.0,60.20084074335264
Jordan Moore,Duke,2.0,2022.0,37.5,212.5,1150.0,92.2803399266042,100.0,49.730761336089834,0.0,50.0,51.55522256008547
Jordan Moore,Duke,3.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Moore,Duke,4.0,2022.0,52.77777777777778,241.66666666666669,500.0,-22.22222222222222,100.0,51.442828353885496,5.88235294117647,0.0,47.43186494895849
Jordan Moore,Duke,5.0,2022.0,8.333333333333332,150.0,0.0,5.73008010119524,100.0,53.7673617675677,0.0,0.0,50.19726273193467
Jordan Moore,Duke,6.0,2022.0,75.0,208.33333333333331,0.0,7.40550701473971,100.0,50.8899726663258,0.0,0.0,48.44733410730612
Jordan Moore,Duke,7.0,2022.0,62.5,281.25,0.0,-45.36366159917728,100.0,51.11622716063865,8.333333333333332,0.0,50.53922981599115
Jordan Moore,Duke,8.0,2022.0,25.0,212.5,0.0,34.70916887962725,100.0,44.99009113034043,0.0,0.0,60.16803325209327
Jordan Moore,Duke,10.0,2022.0,25.0,325.0,0.0,3.431544694631816,100.0,50.78019162388268,9.09090909090909,0.0,54.10626103645535
Jordan Moore,Duke,11.0,2022.0,75.0,333.33333333333337,0.0,0.0,100.0,55.85995414662795,0.0,0.0,44.661862000965385
Jordan Moore,Duke,12.0,2022.0,76.78571428571429,382.1428571428571,0.0,0.0,100.0,50.77512788032698,14.285714285714285,0.0,44.74745568770655
Jordan Moore,Duke,13.0,2022.0,67.3076923076923,163.46153846153845,0.0,-2.0908801352905626,100.0,47.24365787773208,0.0,0.0,47.88820136457025
