player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
J.J. McCarthy,Michigan,1.0,2022.0,75.0,212.5,1500.0,55.9423827763977,100.0,55.034766840722966,0.0,50.0,55.1172918812118
J.J. McCarthy,Michigan,2.0,2022.0,29.54545454545454,545.4545454545455,1600.0,-9.090909090909092,100.0,55.82979424317189,18.75,100.0,64.16181262923993
J.J. McCarthy,Michigan,3.0,2022.0,70.83333333333334,304.1666666666667,450.0,9.453958346443558,87.5,53.387836710175094,11.538461538461538,0.0,60.55244742871946
J.J. McCarthy,Michigan,4.0,2022.0,69.23076923076924,230.76923076923077,900.0,-9.830800761307923,89.47368421052632,48.96391658768171,3.1249999999999996,50.0,51.400695876909424
J.J. McCarthy,Michigan,5.0,2022.0,69.79166666666666,181.25,-75.0,32.075564305653174,100.0,49.79054868942679,3.225806451612903,25.0,50.24008658319213
J.J. McCarthy,Michigan,6.0,2022.0,47.14285714285714,250.0,650.0,8.656133813386212,100.0,51.75457535466251,7.5,40.0,48.57857189011452
J.J. McCarthy,Michigan,7.0,2022.0,58.478260869565226,192.3913043478261,1100.0,23.196491321643276,88.88888888888889,48.963062373320966,6.451612903225806,0.0,51.85838838285415
J.J. McCarthy,Michigan,9.0,2022.0,48.95833333333333,182.29166666666669,714.2857142857143,3.2696034701146015,86.66666666666667,48.41776880645965,9.67741935483871,14.285714285714285,63.46081937469489
J.J. McCarthy,Michigan,10.0,2022.0,51.388888888888886,153.70370370370372,800.0,-24.11230594958015,85.71428571428571,47.881672426218344,6.0606060606060606,60.0,54.304900707712136
J.J. McCarthy,Michigan,11.0,2022.0,64.70588235294117,161.76470588235296,0.0,-32.279666500174386,60.0,46.85533956796833,8.695652173913043,100.0,54.99577696180029
J.J. McCarthy,Michigan,12.0,2022.0,63.23529411764706,166.17647058823528,333.33333333333337,6.3810707739884345,100.0,48.86955480370394,9.523809523809524,0.0,44.26826258497599
J.J. McCarthy,Michigan,13.0,2022.0,40.625,289.58333333333337,850.0,-42.47177547470461,84.61538461538461,44.974033731170856,3.4482758620689653,33.33333333333333,53.70296912002996
J.J. McCarthy,Michigan,14.0,2022.0,71.875,273.4375,180.0,-31.25,100.0,49.56667226239603,9.523809523809524,50.0,72.90680971145622
