player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Spencer Rattler,South Carolina,1.0,2022.0,34.31372549019607,184.55882352941177,600.0,14.169423676889693,76.92307692307693,48.77291635100782,2.4390243902439024,25.0,55.20736809658777
Spencer Rattler,South Carolina,2.0,2022.0,65.97222222222221,279.86111111111114,666.6666666666667,-27.317637956068396,62.96296296296296,46.973507725118104,11.627906976744184,16.666666666666664,56.428531906323485
Spencer Rattler,South Carolina,3.0,2022.0,14.130434782608695,142.39130434782606,400.0,27.636504334699875,100.0,48.12756120071522,3.225806451612903,0.0,46.65812475365303
Spencer Rattler,South Carolina,4.0,2022.0,18.478260869565215,226.08695652173915,650.0,23.410854288992724,88.88888888888889,48.85536981669288,6.451612903225806,0.0,50.59726450674097
Spencer Rattler,South Carolina,5.0,2022.0,72.0,229.0,700.0,22.319858461987753,100.0,0.0,3.225806451612903,16.666666666666664,0.0
Spencer Rattler,South Carolina,6.0,2022.0,56.54761904761904,266.6666666666667,300.0,-18.49724923649302,75.0,47.67839018605619,12.0,0.0,55.28528229562133
Spencer Rattler,South Carolina,8.0,2022.0,61.45833333333333,167.70833333333331,50.0,-19.720603943001997,83.33333333333334,45.33636970759259,15.625,0.0,51.00340690221845
Spencer Rattler,South Carolina,9.0,2022.0,41.964285714285715,178.57142857142858,450.0,19.948326474142583,58.333333333333336,46.818018718662394,5.555555555555555,33.33333333333333,59.10670033005178
Spencer Rattler,South Carolina,10.0,2022.0,58.15217391304349,227.17391304347825,1500.0,-10.088831331104195,88.23529411764706,47.83106310993234,3.571428571428571,50.0,51.99322433486694
Spencer Rattler,South Carolina,11.0,2022.0,26.304347826086953,131.52173913043478,366.66666666666663,44.34354848250411,57.89473684210527,47.71140597062345,3.225806451612903,0.0,47.23887424368718
Spencer Rattler,South Carolina,12.0,2022.0,74.3421052631579,322.36842105263156,650.0,-18.42105263157895,93.75,51.30497484048856,15.0,45.45454545454545,49.23151777663992
Spencer Rattler,South Carolina,13.0,2022.0,48.24324324324324,261.4864864864865,100.0,-8.717256110126016,85.18518518518519,50.65523371127072,11.627906976744184,25.0,49.39997302616675
