player,team,week,year,aqs,qpi,sei,crae,dmi,ppi,adpsr,reer,defense_score
Jalon Daniels,Kansas,1.0,2022.0,73.52941176470587,301.4705882352941,1200.0,19.659343495066985,100.0,0.0,8.333333333333332,40.0,0.0
Jalon Daniels,Kansas,2.0,2022.0,73.95833333333334,272.9166666666667,708.3333333333333,-7.498047803172458,100.0,53.63563851788744,13.79310344827586,40.0,52.76599040502953
Jalon Daniels,Kansas,3.0,2022.0,43.269230769230774,177.8846153846154,1100.0,-5.1542419363522445,100.0,49.22070209136597,0.0,40.0,50.49849916015504
Jalon Daniels,Kansas,4.0,2022.0,66.77018633540372,372.82608695652175,933.3333333333334,-21.73913043478261,89.47368421052632,50.20151438292264,11.11111111111111,42.857142857142854,54.43501414380498
Jalon Daniels,Kansas,5.0,2022.0,63.46153846153846,192.30769230769232,271.42857142857144,-3.493738590646278,75.0,44.71340105525616,9.523809523809524,33.33333333333333,54.61474957723459
Jalon Daniels,Kansas,6.0,2022.0,62.5,235.0,180.0,-18.470781789972545,42.857142857142854,47.17376963860588,5.555555555555555,0.0,50.11043959363647
Jalon Daniels,Kansas,7.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalon Daniels,Kansas,8.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalon Daniels,Kansas,10.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalon Daniels,Kansas,11.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalon Daniels,Kansas,12.0,2022.0,48.26923076923077,245.19230769230768,600.0,-33.69417467789756,100.0,49.543732301248085,6.25,40.0,45.38598912402415
Jalon Daniels,Kansas,13.0,2022.0,56.12903225806451,151.61290322580646,866.6666666666666,24.25601811495452,90.47619047619048,48.98674255846456,5.128205128205128,33.33333333333333,45.79873473768978
